cloud_cover_pct_mean,comarca,data_source,ndbi_max,ndbi_mean,ndbi_min,ndbi_stdDev,ndvi_max,ndvi_mean,ndvi_min,ndvi_stdDev,ndwi_max,ndwi_mean,ndwi_min,ndwi_stdDev,scene_count,schema_version,valid_pixel_count,window_end,window_id,window_start
51.7002345,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.998389720916748,-0.27210609688547677,-0.7704917788505554,0.14007272380388844,0.9996172189712524,0.7049515787373364,-0.9927797913551331,0.21102619385331248,0.9973226189613342,-0.6338598829621315,-0.9974489808082581,0.17399235274843122,6,v1.0,30939752,2021-06-26,W-20210610,2021-06-10
39.4981035,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9988016486167908,-0.2496304201234658,-0.8503282070159912,0.17329391505714262,0.9995023608207703,0.7214106407931257,-0.9977220892906189,0.21661287456682501,0.9983207583427429,-0.6562524119801905,-0.9994708895683289,0.15478827470244544,6,v1.0,31063820,2021-07-12,W-20210626,2021-06-26
32.643049166666664,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9967690110206604,-0.20458987261319772,-0.9925650358200073,0.18986043585580542,0.9993014335632324,0.6870166028751225,-0.9950371980667114,0.23947442385890247,0.9978094100952148,-0.6483726743974573,-0.9930796027183533,0.17724131415799765,6,v1.0,31565813,2021-08-13,W-20210728,2021-07-28
42.249092000000005,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9941002726554871,-0.18686617287164103,-0.6777613759040833,0.20040371158823894,0.9990069270133972,0.6558322672552737,-0.991416335105896,0.240325425706019,0.9962962865829468,-0.6193341550644884,-0.9984813928604126,0.18084212692367246,6,v1.0,31572959,2021-09-14,W-20210829,2021-08-29
48.784274,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.8840579986572266,-0.20628017510300928,-0.9416983723640442,0.19096020840861885,0.9989545345306396,0.5998270244557089,-0.7837837934494019,0.24928698390367524,0.859649121761322,-0.5496858731497514,-0.9981801509857178,0.19994880809960616,6,v1.0,23998553,2021-09-30,W-20210914,2021-09-14
42.6219075,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.978723406791687,-0.1707692511224618,-0.7372816801071167,0.17764216494844468,1.0,0.6283588294195831,-0.9807692170143127,0.20344520745731304,0.994397759437561,-0.6253729762045,-1.0,0.17171134289377057,6,v1.0,28324283,2021-11-01,W-20211016,2021-10-16
56.410361333333334,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.19988417710717774,-1.0,0.20897120041383807,1.0,0.5317225238438731,-1.0,0.2733306614884367,1.0,-0.5431916357425816,-1.0,0.2548816132611699,6,v1.0,28917405,2021-12-03,W-20211117,2021-11-17
56.06508,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9949874877929688,-0.411475086101896,-1.0,0.25814367139541716,1.0,0.4437857883956835,-0.9988446235656738,0.3244145968264368,0.9981042742729187,-0.4199592017483445,-1.0,0.3139169019234311,6,v1.0,20263761,2021-12-19,W-20211203,2021-12-03
59.0718055,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9871794581413269,-0.29752167505601224,-0.998918354511261,0.25252804080138197,0.999504804611206,0.5259141410994174,-0.9801980257034302,0.28066205153601453,0.9910314083099365,-0.5133833801007741,-0.9991697669029236,0.26939335143193566,6,v1.0,17969884,2022-01-01,W-20211219,2021-12-19
72.89100828571428,Pirineos,GEE/COPERNICUS/S2_SR_HARMONIZED,0.9800000190734863,-0.26480070901988284,-0.9737614989280701,0.18339160563129,0.9983150959014893,0.5283914612988161,-0.8181818127632141,0.27315758085392233,0.9444444179534912,-0.5125340947791556,-0.9987105131149292,0.2520476952400528,7,v1.0,11797361,2021-02-18,W-20210202,2021-02-02
