cloud_cover_pct_mean,comarca,data_source,ndbi_max,ndbi_mean,ndbi_min,ndbi_stdDev,ndvi_max,ndvi_mean,ndvi_min,ndvi_stdDev,ndwi_max,ndwi_mean,ndwi_min,ndwi_stdDev,scene_count,schema_version,valid_pixel_count,window_end,window_id,window_start
60.70295683333333,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.04676874867902262,-1.0,0.19519202075607708,1.0,0.5260772662392867,-1.0,0.21468637316334727,1.0,-0.5473218024953649,-1.0,0.17900622315640993,6,v1.0,10178027,2023-01-17,W-20230101,2023-01-01
77.03563266666667,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.5529707670211792,-0.0350498754966286,-0.6796460151672363,0.1528794571656981,0.9360465407371521,0.3774344575375609,-0.4372881352901459,0.17723092283886882,0.738170325756073,-0.37826927123411613,-0.8321870565414429,0.15585849601295007,6,v1.0,403896,2023-02-02,W-20230117,2023-01-17
67.97815433333334,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.10300498817797592,-0.9382600784301758,0.2168976358515576,1.0,0.5021576743404549,-1.0,0.21647858964547764,1.0,-0.5215432878288757,-1.0,0.17825912951599196,6,v1.0,10585137,2023-03-06,W-20230218,2023-02-18
66.90194416666667,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.1485505627193178,-0.7793205976486206,0.2047611667739168,1.0,0.5173494570745635,-1.0,0.2120826129602011,1.0,-0.5078696958576748,-0.9690189361572266,0.16638450619231104,6,v1.0,6703977,2023-03-22,W-20230306,2023-03-06
75.74691833333334,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.96875,-0.23649801551233762,-0.8128710985183716,0.22676075800792542,1.0,0.605468692620572,-0.9599999785423279,0.22630854500167108,0.9836734533309937,-0.5808765267121101,-1.0,0.18082224583087803,6,v1.0,4621505,2023-04-07,W-20230322,2023-03-22
41.02483316666667,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.21797602936009913,-0.7084943056106567,0.2388612572210173,1.0,0.6342592732401717,-1.0,0.24063790683712225,1.0,-0.622568815353329,-0.9694250226020813,0.19592696169389096,6,v1.0,10565310,2023-04-23,W-20230407,2023-04-07
72.29799333333334,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.2518484978001871,-0.8057417869567871,0.21387697997031568,1.0,0.6120563518546093,-1.0,0.22491151567271284,1.0,-0.5751873494886437,-1.0,0.17376377090174241,6,v1.0,8870766,2023-05-25,W-20230509,2023-05-09
59.03295916666667,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.22387283792271842,-0.7963587045669556,0.1796178880265214,1.0,0.5881811269005697,-1.0,0.21595784715064317,1.0,-0.5597690743454833,-0.9355322122573853,0.1641646190033632,6,v1.0,8036961,2023-06-10,W-20230525,2023-05-25
67.5478245,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,0.950138509273529,-0.06078561973678442,-0.730800986289978,0.19144075537603122,1.0,0.4378928731647067,-0.9113923907279968,0.24029756035971234,0.9778130054473877,-0.45290152912120585,-1.0,0.17093119217529246,6,v1.0,7460904,2023-06-26,W-20230610,2023-06-10
57.514315333333336,Cuenca de Pamplona,GEE/COPERNICUS/S2_SR_HARMONIZED,1.0,-0.03738289916135981,-0.7167924046516418,0.184951054517217,1.0,0.4119229743027587,-1.0,0.23283981383375302,1.0,-0.4353929848309619,-1.0,0.17010387129778162,6,v1.0,9770448,2023-07-12,W-20230626,2023-06-26
